Id,SalePrice
1461,126673.92333909341
1462,155238.6532302734
1463,189522.26451572095
1464,197778.68934109135
1465,206033.91075278184
1466,175559.86463388728
1467,176233.60157636687
1468,161681.2114105474
1469,203326.22833176568
1470,116774.54212086431
1471,154209.8991720236
1472,100793.37929079181
1473,98507.16297344821
1474,141791.18478389265
1475,108456.6842298273
1476,362027.09091603104
1477,251330.50284596655
1478,322260.0166797437
1479,314942.6005888531
1480,491121.7308338979
1481,323826.3083572542
1482,204857.98715030172
1483,183191.41959964417
1484,162561.21348381072
1485,182036.69061900495
1486,188445.04960284365
1487,351903.66322320077
1488,256798.1955152249
1489,197882.18201413695
1490,257537.09596337838
1491,193208.72368554398
1492,105421.87468205146
1493,206218.59419341554
1494,297195.1468189387
1495,292781.01781310054
1496,238361.04795758874
1497,177122.25059467315
1498,188428.07500304226
1499,162799.9373448222
1500,155845.76271130986
1501,178887.587166048
1502,136015.42317942425
1503,369073.06899630115
1504,240194.59806938077
1505,230751.85952366225
1506,189498.1420959068
1507,246861.87528715242
1508,201236.28798151793
1509,159749.1743380484
1510,142753.61876326808
1511,163016.07333429993
1512,161032.2196703238
1513,140357.30018351576
1514,182867.88454466866
1515,189569.68573464162
1516,152825.77823008058
1517,170488.95328359323
1518,126284.22912706311
1519,201323.0119463406
1520,123877.96261382799
1521,131839.23993567785
1522,185404.98214711505
1523,116023.60544142926
1524,126894.61425192757
1525,119915.15019014703
1526,112027.22129024961
1527,104760.43276268854
1528,136045.51420759785
1529,167823.52971721315
1530,182062.03888660565
1531,113521.59015826347
1532,89992.13291598935
1533,153136.33310052956
1534,140427.00556933627
1535,144620.56603984843
1536,106279.88555989185
1537,61048.29815969939
1538,137629.58924808807
1539,175441.6095083499
1540,69543.55843589542
1541,147218.9258912758
1542,192353.39053866544
1543,182900.72713546627
1544,84055.93922339352
1545,108830.2836450744
1546,138270.45164268836
1547,146126.7363717678
1548,146215.67942570735
1549,118865.60125606142
1550,134941.49696851277
1551,104706.99497785838
1552,154891.0501727802
1553,141878.4003529155
1554,111962.59958969723
1555,171823.99453909884
1556,84220.60806730985
1557,120200.66632620551
1558,106924.52608992941
1559,58056.338478436235
1560,128610.46224475552
1561,117602.00590340012
1562,138251.46424607604
1563,122898.35319584822
1564,154372.6732151061
1565,162087.30064473004
1566,237836.94197430348
1567,83146.92235783218
1568,230723.92155623503
1569,146200.57661435608
1570,131344.7445197337
1571,110247.63979137201
1572,140755.65105102112
1573,269105.0534310418
1574,125004.52368324304
1575,234749.29105060155
1576,215270.51407079163
1577,180548.47989373133
1578,139634.00906610722
1579,148248.34744104525
1580,196890.6119774549
1581,166377.4551932894
1582,132301.73521610754
1583,289054.00937112083
1584,214799.24631368232
1585,132870.5508116624
1586,78333.92817787942
1587,138310.26476338343
1588,149248.0228388218
1589,99499.21159720828
1590,129184.21110984616
1591,92301.89123509126
1592,124536.5717758612
1593,135827.83314945706
1594,118251.25470607568
1595,105039.996128611
1596,221071.56321725532
1597,191148.42958251951
1598,217602.81448110827
1599,167307.65161116424
1600,160746.58753133513
1601,58563.07545696413
1602,121705.66949921395
1603,77897.02968205258
1604,269062.46730860596
1605,231276.47260510246
1606,159918.86858646863
1607,169573.3523408272
1608,218904.01693713074
1609,181375.43813180467
1610,149095.35904649072
1611,142100.21511813367
1612,184040.7318298238
1613,171685.84653564284
1614,122763.048367989
1615,90322.42737533731
1616,78106.27881987148
1617,93258.47857700453
1618,141054.5426377419
1619,147173.12126316558
1620,133506.43975723156
1621,147588.1221339069
1622,144342.9768943461
1623,255802.60205072226
1624,207982.47849893197
1625,116137.91936120752
1626,165953.6773336286
1627,194827.0216600504
1628,273103.86852464813
1629,175261.88615625812
1630,360030.8109674374
1631,256356.089735639
1632,259099.47251123723
1633,165197.3440524755
1634,186279.80934140293
1635,177383.78633346924
1636,158863.4007973887
1637,228616.08099314096
1638,180756.21160901885
1639,179635.71961813685
1640,233390.63095295825
1641,180239.74847379947
1642,259760.98904883774
1643,222841.70084559827
1644,246910.37165458628
1645,216330.8682154759
1646,160576.44133280797
1647,159000.07426518103
1648,129980.68089979127
1649,140889.83093990228
1650,110126.65338585107
1651,118039.25180460699
1652,97858.17310046712
1653,102692.78787942832
1654,144223.2186156905
1655,134256.13231743008
1656,146463.45994127417
1657,153780.05984002314
1658,147924.64839285938
1659,117250.8655380156
1660,152796.22891438266
1661,458529.58832992235
1662,391102.00193889556
1663,390183.1793699524
1664,409242.9826933762
1665,319792.7899503136
1666,299727.9492191374
1667,404893.90555112774
1668,351814.0004451972
1669,311824.75584274775
1670,354413.4373355188
1671,264800.2098209459
1672,401206.0252264613
1673,280889.8530988719
1674,240668.70356580382
1675,200767.54419366794
1676,198039.4711381771
1677,219416.11100397733
1678,475934.6607678055
1679,398382.3032616882
1680,329871.5599695613
1681,249206.6244051147
1682,330687.3371033119
1683,183115.41918962795
1684,170277.94694517177
1685,174501.83577417748
1686,169391.15024073375
1687,164341.76851664652
1688,184752.14846720063
1689,187978.92352811137
1690,191883.02031334446
1691,182399.43781014325
1692,271083.1487893888
1693,159876.02656088362
1694,184998.31268471514
1695,160428.48729081135
1696,266889.2358518514
1697,161410.1216491713
1698,334368.39185511396
1699,330281.40684382466
1700,264849.17043650453
1701,278816.32409325556
1702,247204.43634646662
1703,245100.98803364355
1704,265893.9248615426
1705,240038.19955006323
1706,221160.50208439073
1707,228822.88408747953
1708,205381.42340280087
1709,260209.62120551677
1710,222774.62556396765
1711,285115.02056854503
1712,251820.9595110677
1713,278903.27044418344
1714,238589.26481056944
1715,215423.21979201725
1716,182700.74658441579
1717,170620.60467756292
1718,138738.5104503917
1719,204808.05613720193
1720,223981.85540113552
1721,152496.09610182655
1722,120998.81703768231
1723,151546.9740463783
1724,195510.70984353096
1725,235311.70058664287
1726,186075.04246735544
1727,144562.32832732104
1728,163153.12363983103
1729,166251.93709180874
1730,135333.70394508573
1731,116677.94583682422
1732,135866.0880388375
