Id,SalePrice
1461,122884.41389062087
1462,161063.67501795708
1463,181284.03965867608
1464,195435.0298886632
1465,210804.1213999807
1466,169501.47006987777
1467,171957.02662749254
1468,159479.0787218424
1469,201446.1187768088
1470,116829.66681865229
1471,162835.43578304068
1472,97938.21653843514
1473,97422.828949648
1474,145312.74336313168
1475,109722.43764111084
1476,349652.72120597464
1477,249022.6254317367
1478,314774.30209315097
1479,320614.7697713381
1480,486206.90490108763
1481,325196.8717231324
1482,207999.84387491227
1483,181137.21006527398
1484,163720.6143879923
1485,194253.09489239423
1486,191345.675506644
1487,354116.38868659985
1488,240469.3248787926
1489,194685.7950347383
1490,258676.02786391156
1491,192770.50407662513
1492,101474.03130808262
1493,195893.6789558873
1494,291652.67859260284
1495,293989.16998797754
1496,241410.4380830963
1497,175704.34752219723
1498,195246.54134950775
1499,167957.0857372044
1500,159119.66017707746
1501,179519.72532123895
1502,143288.6508938445
1503,324148.44703816355
1504,244578.2607392886
1505,232590.7161797758
1506,194197.65609960436
1507,240226.3386630345
1508,201319.72681469383
1509,162775.8483915475
1510,146002.10942051807
1511,169389.96574658525
1512,165867.56691173886
1513,144326.01556184597
1514,155252.1263742838
1515,175727.99631722356
1516,152055.61429186256
1517,160253.4083430565
1518,127843.51285329998
1519,197837.76856430402
1520,126718.78122482043
1521,130521.14940910396
1522,187672.9042050508
1523,112695.25761636415
1524,124648.29955297947
1525,119867.6755087389
1526,109219.54950778229
1527,107874.78552022383
1528,129046.79770067471
1529,171151.3566999849
1530,180427.09437514938
1531,115688.49616983335
1532,97595.49812053744
1533,142320.5177288833
1534,130086.59227309917
1535,134525.85799463015
1536,106376.7579545395
1537,58449.92176619329
1538,140292.0315656215
1539,184076.02429356764
1540,77138.9275858002
1541,143673.0484227194
1542,150561.48725959257
1543,172931.89589289005
1544,88098.49595361344
1545,113457.12747504495
1546,143312.19893782187
1547,142190.83248395025
1548,142077.3882261382
1549,118189.68861727456
1550,138215.9878360951
1551,107871.16926633351
1552,150862.27816523777
1553,144193.9103622578
1554,110777.86017468081
1555,171417.27356147944
1556,91989.28792574735
1557,119702.19212676272
1558,101916.99200131427
1559,66799.88619745518
1560,129867.36756790854
1561,114410.42341978035
1562,133134.634527242
1563,124495.7350318226
1564,155991.1008304217
1565,160554.08653322715
1566,230917.0644709276
1567,84845.84317695661
1568,243795.3624194646
1569,132380.78597188188
1570,136326.83542189735
1571,109054.90971560984
1572,133174.4164360373
1573,242574.31924925686
1574,123007.90563796734
1575,250366.25175556165
1576,225438.13846082025
1577,178960.6114194123
1578,149881.78151490158
1579,147176.9590765789
1580,194200.29278062712
1581,164802.8754478896
1582,132289.2536103261
1583,288894.2196264597
1584,214852.72506416988
1585,133730.3328757126
1586,73052.59800852828
1587,127735.328959777
1588,152449.54058920123
1589,99789.9845998211
1590,124161.3184420041
1591,96257.50730082965
1592,114654.50799815072
1593,139488.07014940912
1594,106842.72094786439
1595,109396.35019926724
1596,213574.63847434084
1597,191277.60763968807
1598,221918.85898078547
1599,169872.87449455535
1600,165910.26222037114
1601,61168.83957535121
1602,116789.37425479876
1603,96491.59018070213
1604,272269.53773891716
1605,236013.5954240602
1606,161051.78638083677
1607,177555.80615393203
1608,219403.21556886242
1609,179371.53461475286
1610,146678.62000891106
1611,136350.93034670487
1612,182074.19156833066
1613,166426.6898707168
1614,126885.44651914875
1615,90676.1977837483
1616,79364.09040626726
1617,91821.33036678156
1618,141605.29484506746
1619,146840.25269172594
1620,131861.12138626745
1621,138680.45082283998
1622,141689.228788414
1623,268623.6048508958
1624,211914.89372203694
1625,116625.67762531691
1626,163693.4897693802
1627,190816.73457409907
1628,275321.803604127
1629,180377.77576832208
1630,350241.2877416551
1631,242082.43165327434
1632,258495.89754442923
1633,172972.04140620044
1634,185454.42259118208
1635,177961.72894170712
1636,161723.72324099595
1637,221450.64402079
1638,187479.35529501797
1639,178808.97836208757
1640,239876.76256594647
1641,175459.14713742578
1642,260943.34109112536
1643,223829.8978220786
1644,250893.1192558376
1645,214915.55512075656
1646,163765.0140386184
1647,158897.34954024685
1648,130133.70232006302
1649,144044.62638899276
1650,112472.65345031317
1651,113075.13178902073
1652,97630.69251378872
1653,102584.0263733283
1654,147592.5722958259
1655,137477.34854350504
1656,148116.5233819699
1657,154770.22077964386
1658,152161.9521888261
1659,116345.49094646132
1660,148759.6748525214
1661,431976.9873927456
1662,386580.07609650225
1663,374978.4345859625
1664,412750.2878417538
1665,309080.6990573266
1666,318629.5300532652
1667,379605.3970384882
1668,350946.1961205166
1669,318932.78585075616
1670,344426.56480503804
1671,264659.5010442383
1672,403590.40659576317
1673,283563.18737244874
1674,236836.2790454636
1675,201352.9112651721
1676,196900.39466203668
1677,217918.15387100322
1678,464594.75241549563
1679,407553.5981033558
1680,316555.3221664262
1681,244919.72011383498
1682,336853.61933875544
1683,186822.780910016
1684,177990.69081153127
1685,176390.04497645274
1686,171374.87316612512
1687,170517.96847203167
1688,188251.52913658257
1689,189192.36075676559
1690,197360.23075320854
1691,187761.95755486118
1692,273876.21606576967
1693,175837.8948673565
1694,184597.59128999437
1695,166066.97824749482
1696,272839.0011750926
1697,165382.22294787224
1698,334240.47204905975
1699,321934.25098667725
1700,262623.7480465625
1701,278884.6643576583
1702,234068.27255558
1703,238534.8355073427
1704,263722.7839369863
1705,246654.27728811
1706,275187.1073510044
1707,227156.65446361425
1708,204439.12050313922
1709,255021.85152265307
1710,221076.8550476345
1711,286982.3731561064
1712,251244.79594181222
1713,279229.65278286766
1714,235721.0634828298
1715,216123.76072524863
1716,181370.8102122685
1717,176850.185028469
1718,135992.8033587393
1719,206932.2768159837
1720,208395.26132146732
1721,155379.04570697978
1722,120408.35067222857
1723,153318.0042713264
1724,194266.6544795915
1725,239613.8591939136
1726,191434.97017482226
1727,146776.23211360347
1728,169265.62096749604
1729,165315.26384477978
1730,131867.2238823515
1731,120900.84439546599
1732,137356.53488140795
1733,107946.15875261553
1734,141336.48233432218
1735,122721.31520880426
1736,107576.844766797
1737,295602.87452213856
1738,268703.1053282073
1739,224087.19566834555
1740,205166.25681972347
1741,184608.22200929566
1742,178203.40338910525
1743,181565.65514775895
1744,374679.9086203339
1745,221930.28335661453
1746,177904.7434023354
1747,220487.14305972424
1748,211458.8316529572
1749,149651.7226981517
1750,123627.15173432669
1751,250602.25282111843
1752,109204.15389561816
1753,152339.724588062
1754,191435.96386024682
1755,171088.0194445326
1756,131539.56531382797
1757,120655.1930279929
1758,145933.666556066
1759,163768.4027995491
1760,166311.30751966446
1761,148209.93751458742
1762,173204.6015645684
1763,187479.12031790617
1764,119261.00348966099
1765,177883.71854602612
1766,196649.67676981786
1767,212259.30417100637
1768,139269.91423278616
1769,168629.93873669422
1770,150278.37036970764
1771,124553.45958471556
1772,142827.57751690826
1773,125700.63150304461
1774,137098.74145929856
1775,143489.445841902
1776,136632.04574030833
1777,111137.48624525648
1778,138229.53424240023
1779,134721.92521004425
1780,169833.1494591956
1781,128155.77317500829
1782,87941.10911882797
1783,137979.52233020894
1784,104233.93645821868
1785,136275.7386162242
1786,145868.80163496375
1787,161239.33334915596
1788,65337.16594024371
1789,101687.72941383219
1790,86396.4434373447
1791,169411.89376868174
1792,158369.97709212656
1793,129284.7589944973
1794,149834.7796989009
1795,136191.88866533336
1796,135246.91112634545
1797,115675.87943013941
1798,125505.023745578
1799,108646.54666822654
1800,132655.1678801293
1801,124672.9304267312
1802,133636.86707714075
1803,148125.639052987
1804,132783.07417332468
1805,131026.14511161798
1806,119641.09061886938
1807,130208.02273687696
1808,127637.35727025897
1809,121930.60489905805
1810,140781.06562587933
1811,105288.39316696387
1812,99638.98760715646
1813,134185.90674373446
1814,119707.28873004636
1815,52909.32467516746
1816,110987.54247925128
1817,114232.27048489774
1818,148940.22736134133
1819,127186.45719629213
1820,57721.26417085509
1821,129857.80210797701
1822,159124.64821837645
1823,52810.680850315126
1824,133063.05415338048
1825,138383.9944533051
1826,110176.76249231999
1827,103848.96047786833
1828,131906.2134107304
1829,128106.76702824037
1830,144061.68976412425
1831,128964.34674992223
1832,53157.918441170266
1833,131636.78049172912
1834,112449.79660112677
1835,105151.16418654102
1836,122401.38779671863
1837,81730.20012266168
1838,119306.66408885467
1839,105739.43054743599
1840,156217.352132857
1841,121897.57270410856
1842,99924.82126697303
1843,132636.960951268
1844,155199.72403667367
1845,159523.4846926963
1846,160457.30035472178
1847,174323.56812193085
1848,51574.16903119151
1849,117940.39283095996
1850,118234.39865601488
1851,146199.85144274228
1852,130107.56597127618
1853,123936.18758911826
1854,160400.74364489916
1855,156336.78642165434
1856,222532.2013031409
1857,135275.16421742502
1858,147429.28856569555
1859,126022.94604599397
1860,169676.2609579734
1861,125383.20698298914
1862,293240.2936557016
1863,272085.4627322356
1864,272178.99673438625
1865,334972.70718915877
1866,330409.10386221105
1867,215377.40921695778
1868,285033.4963056616
1869,201021.1365348507
1870,217805.02182287868
1871,261566.82661191194
1872,178036.14224722682
1873,253205.88077535856
1874,148109.09178589136
1875,207005.5164748862
1876,202776.5346860932
1877,212451.31236975893
1878,206041.76486043434
1879,134981.97584542158
1880,127949.37391624325
1881,243921.22365273704
1882,236699.2471188653
1883,190231.51708202815
1884,202753.34151179035
1885,219100.0324807781
1886,287752.63591839926
