Id,SalePrice
1461,122969.4147325098
1462,149205.88907834905
1463,178896.3816736057
1464,183795.64907501236
1465,204227.31766103284
1466,182202.9145664758
1467,165995.5741329801
1468,173080.93164190743
1469,178719.9916799114
1470,115156.76955782912
1471,192536.81009262303
1472,91386.2360251157
1473,101987.43189046935
1474,149322.3332496717
1475,175751.25711499402
1476,348564.04148281325
1477,242948.7252338948
1478,289649.51158450125
1479,267528.59931758296
1480,449076.98680407176
1481,332813.8166843261
1482,209155.51679609623
1483,186613.80478827143
1484,176249.72947149893
1485,169124.56634853373
1486,196052.56388149466
1487,374066.579367229
1488,229614.36313187436
1489,224390.1780463182
1490,184340.9553938893
1491,196486.16897510117
1492,98048.2304892064
1493,177243.98564772462
1494,281036.33696739026
1495,273373.0237860966
1496,231582.45144429477
1497,194360.2909869801
1498,151209.48928982037
1499,151800.17111348113
1500,165327.3230323242
1501,160943.6430879733
1502,176875.84621762278
1503,262814.75945015956
1504,261550.09514009138
1505,219387.46342959505
1506,182860.88444825608
1507,199407.932664554
1508,197408.75254489717
1509,167129.38696472382
1510,153448.49193691488
1511,155331.87244199912
1512,161984.18199907694
1513,154463.28586742186
1514,153513.32160855626
1515,166749.25194551516
1516,167150.95860278423
1517,147447.88780572123
1518,127560.52180700528
1519,209709.69380202313
1520,138295.78951614082
1521,141206.82587566218
1522,154568.70567228622
1523,115063.71397738303
1524,119819.49378500888
1525,123446.65426265352
1526,121605.43930738777
1527,119714.36726198807
1528,127714.61747823725
1529,145941.55578641474
1530,154591.32307853003
1531,117240.47533866114
1532,104184.88154600048
1533,139793.33468704985
1534,116905.64213051467
1535,147561.51306944448
1536,124131.45675036311
1537,79094.52674178171
1538,174828.16318874067
1539,197835.63870101664
1540,130041.68112093525
1541,133276.63199907393
1542,135336.07504195187
1543,224574.41459879474
1544,73169.08817059861
1545,106951.0786142077
1546,132666.88074284076
1547,122834.49077361985
1548,122647.76485016716
1549,120568.56673027138
1550,149895.7128357864
1551,114401.74017966406
1552,111166.39147060676
1553,140858.1526407317
1554,116125.43465208764
1555,190874.35587587996
1556,80612.84425174528
1557,104907.11666327386
1558,80056.93678212658
1559,110149.77082907873
1560,143385.84317948256
1561,118937.97992064965
1562,124297.41888003798
1563,121984.86042982122
1564,184462.27166815143
